type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,69.927,0.3199999999999932,default,default,,,,,,,70.247,coming,16.0,Your pet's not coming back. ,english,15.0,558.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming",
Word,70.307,2.221999999999994,default,default,,,,,,,72.529,back.,16.0,Your pet's not coming back. ,english,22.0,565.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back.",
Sentence,72.54899900000001,1.5820019999999937,default,default,,,,,,,74.131001,You're not getting any younger. ,,,,,,,
Word,72.549,0.1799999999999926,default,default,,,,,,,72.729,You're,17.0,You're not getting any younger. ,english,0.0,571.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're",
Word,72.749,0.1600000000000108,default,default,,,,,,,72.909,not,17.0,You're not getting any younger. ,english,7.0,578.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not",
Word,72.99,0.3200000000000074,default,default,,,,,,,73.31,getting,17.0,You're not getting any younger. ,english,11.0,582.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting",
Word,73.41,0.1599999999999966,default,default,,,,,,,73.57,any,17.0,You're not getting any younger. ,english,19.0,590.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any",
Word,73.63,0.5010000000000048,default,default,,,,,,,74.131,younger.,17.0,You're not getting any younger. ,english,23.0,594.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger.",
Sentence,79.04299900000001,6.805001999999993,default,default,,,,,,,85.848001,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",,,,,,,
Word,79.043,0.1799999999999926,default,default,,,,,,,79.223,That,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,0.0,603.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That",
Word,79.343,0.4209999999999922,default,default,,,,,,,79.764,"force,",18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,5.0,608.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force,",
Word,80.244,0.2199999999999988,default,default,,,,,,,80.464,that,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,12.0,615.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that",
Word,80.564,0.9010000000000103,default,default,,,,,,,81.465,"headwind,",18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,17.0,620.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind,",
Word,81.485,0.2800000000000011,default,default,,,,,,,81.765,that,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,27.0,630.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that",
Word,81.885,0.7609999999999957,default,default,,,,,,,82.646,200-pound,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,32.0,635.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound",
Word,82.686,0.3399999999999892,default,default,,,,,,,83.026,"weight,",18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,42.0,645.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight,",
Word,83.526,0.2409999999999996,default,default,,,,,,,83.767,that,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,50.0,653.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that",
Word,83.827,0.4000000000000057,default,default,,,,,,,84.227,tennis,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,55.0,658.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis",
Word,84.287,0.2799999999999869,default,default,,,,,,,84.567,ball,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,62.0,665.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball",
Word,84.607,0.3400000000000034,default,default,,,,,,,84.947,headed,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,67.0,670.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed",
Word,85.008,0.3599999999999994,default,default,,,,,,,85.368,straight,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,74.0,677.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight",
Word,85.428,0.1800000000000068,default,default,,,,,,,85.608,for,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,83.0,686.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for",
Word,85.628,0.0999999999999943,default,default,,,,,,,85.728,your,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,87.0,690.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your",
Word,85.748,0.0999999999999943,default,default,,,,,,,85.848,face.,18.0,"That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. ",english,92.0,695.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face.",
Sentence,85.927999,1.882002000000005,default,default,,,,,,,87.810001,That's a bit of magic. ,,,,,,,
Word,85.928,0.2999999999999971,default,default,,,,,,,86.228,That's,19.0,That's a bit of magic. ,english,0.0,701.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's",
Word,86.248,0.019999999999996,default,default,,,,,,,86.268,a,19.0,That's a bit of magic. ,english,7.0,708.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a",
Word,87.129,0.1999999999999886,default,default,,,,,,,87.329,bit,19.0,That's a bit of magic. ,english,9.0,710.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit",
Word,87.389,0.0799999999999983,default,default,,,,,,,87.469,of,19.0,That's a bit of magic. ,english,13.0,714.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of",
Word,87.489,0.3209999999999979,default,default,,,,,,,87.81,magic.,19.0,That's a bit of magic. ,english,16.0,717.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic.",
Sentence,88.329999,1.8610020000000043,default,default,,,,,,,90.191001,He's incredible for someone like that. ,,,,,,,
Word,88.33,0.2000000000000028,default,default,,,,,,,88.53,He's,20.0,He's incredible for someone like that. ,english,0.0,724.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's",
Word,88.59,0.6610000000000014,default,default,,,,,,,89.251,incredible,20.0,He's incredible for someone like that. ,english,5.0,729.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible",
Word,89.291,0.1200000000000045,default,default,,,,,,,89.411,for,20.0,He's incredible for someone like that. ,english,16.0,740.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for",
Word,89.451,0.3000000000000113,default,default,,,,,,,89.751,someone,20.0,He's incredible for someone like that. ,english,20.0,744.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone",
Word,89.771,0.1200000000000045,default,default,,,,,,,89.891,like,20.0,He's incredible for someone like that. ,english,28.0,752.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like",
Word,89.931,0.2600000000000051,default,default,,,,,,,90.191,that.,20.0,He's incredible for someone like that. ,english,33.0,757.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that.",
Sentence,90.891999,0.7610020000000098,default,default,,,,,,,91.653001,He's so brave. ,,,,,,,
Word,90.892,0.1200000000000045,default,default,,,,,,,91.012,He's,21.0,He's so brave. ,english,0.0,763.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's",
Word,91.032,0.2000000000000028,default,default,,,,,,,91.232,so,21.0,He's so brave. ,english,5.0,768.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so",
Word,91.252,0.4010000000000104,default,default,,,,,,,91.653,brave.,21.0,He's so brave. ,english,8.0,771.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave.",
Sentence,92.612999,1.5810020000000031,default,default,,,,,,,94.194001,She's doing so well considering. ,,,,,,,
Word,92.613,0.1800000000000068,default,default,,,,,,,92.793,She's,22.0,She's doing so well considering. ,english,0.0,778.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's",
Word,92.833,0.2010000000000076,default,default,,,,,,,93.034,doing,22.0,She's doing so well considering. ,english,6.0,784.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing",
Word,93.114,0.1999999999999886,default,default,,,,,,,93.314,so,22.0,She's doing so well considering. ,english,12.0,790.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing so",
Word,93.354,0.2000000000000028,default,default,,,,,,,93.554,well,22.0,She's doing so well considering. ,english,15.0,793.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing so well",
Word,93.634,0.5600000000000023,default,default,,,,,,,94.194,considering.,22.0,She's doing so well considering. ,english,20.0,798.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing so well considering.",
Sentence,95.194999,0.8010020000000019,default,default,,,,,,,95.99600099999999,Considering what?. ,,,,,,,
Word,95.195,0.4810000000000087,default,default,,,,,,,95.676,Considering,23.0,Considering what?. ,english,0.0,811.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing so well considering. Considering",
Word,95.756,0.2399999999999948,default,default,,,,,,,95.996,what?,23.0,Considering what?. ,english,12.0,823.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just marches ruthlessly on. It says you're not going to qualify. You won't make the plane. Your pet's not coming back. You're not getting any younger. That force, that headwind, that 200-pound weight, that tennis ball headed straight for your face. That's a bit of magic. He's incredible for someone like that. He's so brave. She's doing so well considering. Considering what?",
Sentence,96.475999,2.7420020000000043,default,default,,,,,,,99.218001,Of them give a flying toss. ,,,,,,,
