index,time_sec,video_frame_index,prediction_index,top_regions,png_path
62,31.0,743,31,L Sulcus circular insula sup (2.12); R Gyrus orbital (2.09); L Lat Fis-ant-Horizont (1.99); L Gyrus front inf-Triangul (1.97); R Gyrus front sup (1.97); R Sulcus central (1.91); R Gyrus precentral (1.88); L Gyrus and Sulcus paracentral (1.88),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0062_0031.0s.png
63,31.5,755,31,L Sulcus circular insula sup (2.12); R Gyrus orbital (2.09); L Lat Fis-ant-Horizont (1.99); L Gyrus front inf-Triangul (1.97); R Gyrus front sup (1.97); R Sulcus central (1.91); R Gyrus precentral (1.88); L Gyrus and Sulcus paracentral (1.88),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0063_0031.5s.png
64,32.0,767,32,L Sulcus circular insula sup (2.01); R Gyrus orbital (1.95); L Lat Fis-ant-Horizont (1.91); R Gyrus postcentral (1.90); R Sulcus central (1.89); R Gyrus and Sulcus paracentral (1.88); R Gyrus front sup (1.88); L Gyrus and Sulcus paracentral (1.87),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0064_0032.0s.png
65,32.5,779,32,L Sulcus circular insula sup (2.01); R Gyrus orbital (1.95); L Lat Fis-ant-Horizont (1.91); R Gyrus postcentral (1.90); R Sulcus central (1.89); R Gyrus and Sulcus paracentral (1.88); R Gyrus front sup (1.88); L Gyrus and Sulcus paracentral (1.87),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0065_0032.5s.png
66,33.0,791,33,R Lat Fis-post (2.07); R Gyrus postcentral (2.04); L Sulcus circular insula inf (1.99); R Gyrus temp sup-Plan polar (1.96); R Sulcus circular insula inf (1.95); R Sulcus central (1.94); L Sulcus orbital med-olfact (1.94); L Gyrus orbital (1.94),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0066_0033.0s.png
67,33.5,803,33,R Lat Fis-post (2.07); R Gyrus postcentral (2.04); L Sulcus circular insula inf (1.99); R Gyrus temp sup-Plan polar (1.96); R Sulcus circular insula inf (1.95); R Sulcus central (1.94); L Sulcus orbital med-olfact (1.94); L Gyrus orbital (1.94),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0067_0033.5s.png
68,34.0,815,34,L Sulcus pericallosal (2.38); R Gyrus front sup (2.21); R Gyrus temp sup-Plan polar (2.17); R Sulcus circular insula inf (2.15); L Sulcus circular insula inf (2.13); R Lat Fis-post (2.05); R Gyrus temp sup-Plan tempo (2.04); R Sulcus orbital-H Shaped (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0068_0034.0s.png
69,34.5,827,34,L Sulcus pericallosal (2.38); R Gyrus front sup (2.21); R Gyrus temp sup-Plan polar (2.17); R Sulcus circular insula inf (2.15); L Sulcus circular insula inf (2.13); R Lat Fis-post (2.05); R Gyrus temp sup-Plan tempo (2.04); R Sulcus orbital-H Shaped (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0069_0034.5s.png
70,35.0,839,35,L Sulcus circular insula inf (2.33); R Gyrus temp sup-Plan polar (2.29); R Gyrus front sup (2.29); L Sulcus orbital med-olfact (2.26); L Sulcus pericallosal (2.20); R Sulcus circular insula inf (2.19); R Sulcus orbital-H Shaped (2.16); L Gyrus and Sulcus transv frontopol (2.13),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0070_0035.0s.png
71,35.5,851,35,L Sulcus circular insula inf (2.33); R Gyrus temp sup-Plan polar (2.29); R Gyrus front sup (2.29); L Sulcus orbital med-olfact (2.26); L Sulcus pericallosal (2.20); R Sulcus circular insula inf (2.19); R Sulcus orbital-H Shaped (2.16); L Gyrus and Sulcus transv frontopol (2.13),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0071_0035.5s.png
72,36.0,863,36,L Sulcus circular insula inf (2.18); L Sulcus orbital med-olfact (2.11); L Gyrus orbital (2.10); R Sulcus circular insula inf (2.09); R Sulcus orbital-H Shaped (2.08); R Gyrus front sup (2.06); R Gyrus temp sup-Plan tempo (2.02); R Gyrus temp sup-Lateral (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0072_0036.0s.png
73,36.5,875,36,L Sulcus circular insula inf (2.18); L Sulcus orbital med-olfact (2.11); L Gyrus orbital (2.10); R Sulcus circular insula inf (2.09); R Sulcus orbital-H Shaped (2.08); R Gyrus front sup (2.06); R Gyrus temp sup-Plan tempo (2.02); R Gyrus temp sup-Lateral (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0073_0036.5s.png
74,37.0,887,37,R Gyrus temporal inf (2.20); R Gyrus temp sup-Plan tempo (2.04); L Gyrus temp sup-Lateral (1.97); L Pole temporal (1.97); R Gyrus front sup (1.96); R Gyrus temp sup-Lateral (1.94); R Sulcus front inf (1.92); R Sulcus orbital-H Shaped (1.91),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0074_0037.0s.png
75,37.5,899,37,R Gyrus temporal inf (2.20); R Gyrus temp sup-Plan tempo (2.04); L Gyrus temp sup-Lateral (1.97); L Pole temporal (1.97); R Gyrus front sup (1.96); R Gyrus temp sup-Lateral (1.94); R Sulcus front inf (1.92); R Sulcus orbital-H Shaped (1.91),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0075_0037.5s.png
76,38.0,911,38,R Gyrus temp sup-Lateral (1.96); L Gyrus orbital (1.95); R Gyrus Ins lg and Sulcus cent ins (1.89); R Sulcus front inf (1.87); L Gyrus oc-temp med-Parahip (1.87); R Sulcus precentral-inf-part (1.87); L Sulcus front inf (1.87); L Pole temporal (1.86),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0076_0038.0s.png
77,38.5,923,38,R Gyrus temp sup-Lateral (1.96); L Gyrus orbital (1.95); R Gyrus Ins lg and Sulcus cent ins (1.89); R Sulcus front inf (1.87); L Gyrus oc-temp med-Parahip (1.87); R Sulcus precentral-inf-part (1.87); L Sulcus front inf (1.87); L Pole temporal (1.86),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0077_0038.5s.png
78,39.0,935,39,R Gyrus temp sup-Lateral (1.94); R Sulcus collat transv ant (1.91); R Gyrus temporal inf (1.90); R Gyrus Ins lg and Sulcus cent ins (1.89); R Sulcus front inf (1.88); R Sulcus circular insula inf (1.87); R Gyrus pariet inf-Angular (1.86); R Sulcus oc-temp lat (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0078_0039.0s.png
79,39.5,947,39,R Gyrus temp sup-Lateral (1.94); R Sulcus collat transv ant (1.91); R Gyrus temporal inf (1.90); R Gyrus Ins lg and Sulcus cent ins (1.89); R Sulcus front inf (1.88); R Sulcus circular insula inf (1.87); R Gyrus pariet inf-Angular (1.86); R Sulcus oc-temp lat (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0079_0039.5s.png
80,40.0,959,40,R Sulcus collat transv ant (2.06); L Gyrus temp sup-Plan polar (1.99); R Sulcus oc-temp lat (1.99); R Gyrus temporal inf (1.98); R Gyrus Ins lg and Sulcus cent ins (1.98); L Sulcus occipital ant (1.95); R Gyrus pariet inf-Angular (1.93); R Sulcus temporal sup (1.93),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0080_0040.0s.png
81,40.5,971,40,R Sulcus collat transv ant (2.06); L Gyrus temp sup-Plan polar (1.99); R Sulcus oc-temp lat (1.99); R Gyrus temporal inf (1.98); R Gyrus Ins lg and Sulcus cent ins (1.98); L Sulcus occipital ant (1.95); R Gyrus pariet inf-Angular (1.93); R Sulcus temporal sup (1.93),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0081_0040.5s.png
82,41.0,983,41,L Sulcus occipital ant (2.10); R Sulcus occipital ant (2.07); R Gyrus temporal inf (2.01); R Gyrus and Sulcus occipital inf (2.00); R Sulcus oc-temp lat (2.00); R Gyrus oc-temp lat-fusifor (1.98); L Gyrus and Sulcus occipital inf (1.98); L Gyrus temporal middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0082_0041.0s.png
83,41.5,995,41,L Sulcus occipital ant (2.10); R Sulcus occipital ant (2.07); R Gyrus temporal inf (2.01); R Gyrus and Sulcus occipital inf (2.00); R Sulcus oc-temp lat (2.00); R Gyrus oc-temp lat-fusifor (1.98); L Gyrus and Sulcus occipital inf (1.98); L Gyrus temporal middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0083_0041.5s.png
84,42.0,1007,42,R Sulcus occipital ant (2.12); L Sulcus occipital ant (2.09); R Gyrus occipital middle (2.00); R Gyrus and Sulcus occipital inf (1.98); R Gyrus oc-temp lat-fusifor (1.98); L Gyrus temporal middle (1.98); R Gyrus temporal inf (1.98); L Gyrus occipital middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0084_0042.0s.png
85,42.5,1019,42,R Sulcus occipital ant (2.12); L Sulcus occipital ant (2.09); R Gyrus occipital middle (2.00); R Gyrus and Sulcus occipital inf (1.98); R Gyrus oc-temp lat-fusifor (1.98); L Gyrus temporal middle (1.98); R Gyrus temporal inf (1.98); L Gyrus occipital middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0085_0042.5s.png
86,43.0,1031,43,R Sulcus occipital ant (2.11); L Gyrus front middle (2.00); L Sulcus occipital ant (1.99); R Gyrus occipital middle (1.97); R Sulcus temporal inf (1.97); L Gyrus front inf-Triangul (1.97); L Sulcus front inf (1.92); R Sulcus oc sup and transversal (1.92),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0086_0043.0s.png
87,43.5,1043,43,R Sulcus occipital ant (2.11); L Gyrus front middle (2.00); L Sulcus occipital ant (1.99); R Gyrus occipital middle (1.97); R Sulcus temporal inf (1.97); L Gyrus front inf-Triangul (1.97); L Sulcus front inf (1.92); R Sulcus oc sup and transversal (1.92),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0087_0043.5s.png
88,44.0,1055,44,L Gyrus front inf-Triangul (2.10); L Lat Fis-post (2.07); R Gyrus rectus (2.02); L Sulcus front inf (2.01); L Sulcus suborbital (2.00); L Gyrus orbital (1.97); R Sulcus occipital ant (1.97); L Gyrus front middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0088_0044.0s.png
89,44.5,1067,44,L Gyrus front inf-Triangul (2.10); L Lat Fis-post (2.07); R Gyrus rectus (2.02); L Sulcus front inf (2.01); L Sulcus suborbital (2.00); L Gyrus orbital (1.97); R Sulcus occipital ant (1.97); L Gyrus front middle (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0089_0044.5s.png
90,45.0,1079,45,L Lat Fis-post (2.22); R Gyrus and Sulcus subcentral (2.10); L Sulcus front inf (2.01); L Gyrus front middle (2.00); L Sulcus pericallosal (1.99); R Gyrus postcentral (1.98); R Gyrus rectus (1.98); L Gyrus cuneus (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0090_0045.0s.png
91,45.5,1091,45,L Lat Fis-post (2.22); R Gyrus and Sulcus subcentral (2.10); L Sulcus front inf (2.01); L Gyrus front middle (2.00); L Sulcus pericallosal (1.99); R Gyrus postcentral (1.98); R Gyrus rectus (1.98); L Gyrus cuneus (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0091_0045.5s.png
92,46.0,1103,46,R Gyrus rectus (2.23); R Gyrus oc-temp med-Parahip (2.05); L Gyrus rectus (2.04); L Lat Fis-post (2.04); R Lat Fis-post (2.02); L Gyrus and Sulcus subcentral (2.00); L Gyrus front sup (1.97); R Gyrus postcentral (1.96),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0092_0046.0s.png
93,46.5,1115,46,R Gyrus rectus (2.23); R Gyrus oc-temp med-Parahip (2.05); L Gyrus rectus (2.04); L Lat Fis-post (2.04); R Lat Fis-post (2.02); L Gyrus and Sulcus subcentral (2.00); L Gyrus front sup (1.97); R Gyrus postcentral (1.96),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0093_0046.5s.png
94,47.0,1127,47,L Gyrus pariet inf-Supramar (2.19); R Gyrus rectus (2.16); L Gyrus rectus (2.14); R Lat Fis-post (2.04); L Lat Fis-post (2.03); R Gyrus temporal inf (1.97); L Gyrus and Sulcus subcentral (1.97); L Gyrus oc-temp med-Parahip (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0094_0047.0s.png
95,47.5,1139,47,L Gyrus pariet inf-Supramar (2.19); R Gyrus rectus (2.16); L Gyrus rectus (2.14); R Lat Fis-post (2.04); L Lat Fis-post (2.03); R Gyrus temporal inf (1.97); L Gyrus and Sulcus subcentral (1.97); L Gyrus oc-temp med-Parahip (1.97),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0095_0047.5s.png
96,48.0,1151,48,L Gyrus pariet inf-Supramar (2.40); R Gyrus temporal inf (2.25); L Sulcus circular insula inf (2.04); L Sulcus suborbital (2.00); R Pole temporal (1.97); L Gyrus and Sulcus subcentral (1.97); R Gyrus postcentral (1.95); R Gyrus orbital (1.95),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0096_0048.0s.png
97,48.5,1163,48,L Gyrus pariet inf-Supramar (2.40); R Gyrus temporal inf (2.25); L Sulcus circular insula inf (2.04); L Sulcus suborbital (2.00); R Pole temporal (1.97); L Gyrus and Sulcus subcentral (1.97); R Gyrus postcentral (1.95); R Gyrus orbital (1.95),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0097_0048.5s.png
98,49.0,1175,49,L Gyrus pariet inf-Supramar (2.34); R Gyrus temporal inf (2.18); L Gyrus subcallosal (1.99); R Gyrus postcentral (1.97); L Gyrus and Sulcus subcentral (1.95); R Gyrus and Sulcus subcentral (1.93); L Gyrus front sup (1.92); R Gyrus pariet inf-Supramar (1.92),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0098_0049.0s.png
99,49.5,1187,49,L Gyrus pariet inf-Supramar (2.34); R Gyrus temporal inf (2.18); L Gyrus subcallosal (1.99); R Gyrus postcentral (1.97); L Gyrus and Sulcus subcentral (1.95); R Gyrus and Sulcus subcentral (1.93); L Gyrus front sup (1.92); R Gyrus pariet inf-Supramar (1.92),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0099_0049.5s.png
100,50.0,1199,50,R Gyrus temp sup-Plan polar (2.13); L Gyrus and Sulcus transv frontopol (2.12); R Gyrus front sup (2.05); L Gyrus cingul-Post-dorsal (2.05); L Gyrus and Sulcus cingul-Mid-Post (2.05); L Gyrus pariet inf-Supramar (2.02); L Gyrus cingul-Post-ventral (1.99); L Gyrus front inf-Triangul (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0100_0050.0s.png
101,50.5,1211,50,R Gyrus temp sup-Plan polar (2.13); L Gyrus and Sulcus transv frontopol (2.12); R Gyrus front sup (2.05); L Gyrus cingul-Post-dorsal (2.05); L Gyrus and Sulcus cingul-Mid-Post (2.05); L Gyrus pariet inf-Supramar (2.02); L Gyrus cingul-Post-ventral (1.99); L Gyrus front inf-Triangul (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0101_0050.5s.png
102,51.0,1223,51,R Gyrus temp sup-Plan polar (2.14); R Gyrus oc-temp med-Parahip (2.11); R Gyrus front sup (2.11); L Gyrus cingul-Post-ventral (2.08); L Gyrus and Sulcus transv frontopol (2.07); L Gyrus and Sulcus cingul-Mid-Post (2.06); R Sulcus orbital med-olfact (2.03); L Gyrus cingul-Post-dorsal (2.03),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0102_0051.0s.png
103,51.5,1235,51,R Gyrus temp sup-Plan polar (2.14); R Gyrus oc-temp med-Parahip (2.11); R Gyrus front sup (2.11); L Gyrus cingul-Post-ventral (2.08); L Gyrus and Sulcus transv frontopol (2.07); L Gyrus and Sulcus cingul-Mid-Post (2.06); R Sulcus orbital med-olfact (2.03); L Gyrus cingul-Post-dorsal (2.03),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0103_0051.5s.png
104,52.0,1247,52,R Gyrus front sup (2.19); R Gyrus temp sup-Plan polar (2.13); L Gyrus front inf-Triangul (2.12); L Gyrus temporal middle (2.06); R Sulcus orbital-H Shaped (2.05); L Gyrus subcallosal (2.04); R Gyrus and Sulcus transv frontopol (2.04); R Gyrus oc-temp med-Parahip (2.04),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0104_0052.0s.png
105,52.5,1259,52,R Gyrus front sup (2.19); R Gyrus temp sup-Plan polar (2.13); L Gyrus front inf-Triangul (2.12); L Gyrus temporal middle (2.06); R Sulcus orbital-H Shaped (2.05); L Gyrus subcallosal (2.04); R Gyrus and Sulcus transv frontopol (2.04); R Gyrus oc-temp med-Parahip (2.04),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0105_0052.5s.png
106,53.0,1271,53,L Gyrus subcallosal (2.50); R Gyrus front sup (2.37); L Gyrus front inf-Opercular (2.27); L Gyrus temporal middle (2.26); R Gyrus oc-temp med-Parahip (2.22); L Sulcus temporal inf (2.13); L Sulcus orbital lateral (2.05); L Sulcus orbital med-olfact (2.04),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0106_0053.0s.png
107,53.5,1283,53,L Gyrus subcallosal (2.50); R Gyrus front sup (2.37); L Gyrus front inf-Opercular (2.27); L Gyrus temporal middle (2.26); R Gyrus oc-temp med-Parahip (2.22); L Sulcus temporal inf (2.13); L Sulcus orbital lateral (2.05); L Sulcus orbital med-olfact (2.04),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0107_0053.5s.png
108,54.0,1295,54,L Gyrus subcallosal (2.36); L Gyrus temporal middle (2.18); R Gyrus subcallosal (2.11); L Sulcus temporal inf (2.06); R Sulcus subparietal (2.03); L Sulcus orbital lateral (2.00); R Gyrus and Sulcus transv frontopol (1.99); L Gyrus and Sulcus cingul-Ant (1.98),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0108_0054.0s.png
109,54.5,1307,54,L Gyrus subcallosal (2.36); L Gyrus temporal middle (2.18); R Gyrus subcallosal (2.11); L Sulcus temporal inf (2.06); R Sulcus subparietal (2.03); L Sulcus orbital lateral (2.00); R Gyrus and Sulcus transv frontopol (1.99); L Gyrus and Sulcus cingul-Ant (1.98),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0109_0054.5s.png
110,55.0,1319,55,L Gyrus subcallosal (2.19); R Sulcus subparietal (2.14); L Gyrus temporal middle (2.12); R Gyrus rectus (2.00); L Sulcus cingul-Marginalis (1.98); R Sulcus temporal inf (1.98); L Sulcus temporal inf (1.97); L Sulcus orbital lateral (1.96),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0110_0055.0s.png
111,55.5,1331,55,L Gyrus subcallosal (2.19); R Sulcus subparietal (2.14); L Gyrus temporal middle (2.12); R Gyrus rectus (2.00); L Sulcus cingul-Marginalis (1.98); R Sulcus temporal inf (1.98); L Sulcus temporal inf (1.97); L Sulcus orbital lateral (1.96),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0111_0055.5s.png
112,56.0,1343,56,R Sulcus subparietal (2.31); R Gyrus cingul-Post-dorsal (2.22); R Sulcus temporal inf (2.15); R Gyrus and Sulcus transv frontopol (2.13); R Gyrus pariet inf-Angular (2.12); R Sulcus orbital-H Shaped (2.12); L Gyrus and Sulcus transv frontopol (2.10); R Gyrus front middle (2.10),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0112_0056.0s.png
113,56.5,1355,56,R Sulcus subparietal (2.31); R Gyrus cingul-Post-dorsal (2.22); R Sulcus temporal inf (2.15); R Gyrus and Sulcus transv frontopol (2.13); R Gyrus pariet inf-Angular (2.12); R Sulcus orbital-H Shaped (2.12); L Gyrus and Sulcus transv frontopol (2.10); R Gyrus front middle (2.10),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0113_0056.5s.png
114,57.0,1367,57,R Sulcus precentral-inf-part (2.49); R Gyrus and Sulcus frontomargin (2.46); L Sulcus pericallosal (2.46); R Gyrus cingul-Post-dorsal (2.43); R Sulcus interm prim-Jensen (2.43); R Gyrus and Sulcus cingul-Mid-Ant (2.43); R Sulcus intrapariet and P trans (2.42); R Sulcus front inf (2.41),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0114_0057.0s.png
115,57.5,1379,57,R Sulcus precentral-inf-part (2.49); R Gyrus and Sulcus frontomargin (2.46); L Sulcus pericallosal (2.46); R Gyrus cingul-Post-dorsal (2.43); R Sulcus interm prim-Jensen (2.43); R Gyrus and Sulcus cingul-Mid-Ant (2.43); R Sulcus intrapariet and P trans (2.42); R Sulcus front inf (2.41),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0115_0057.5s.png
116,58.0,1391,58,R Gyrus and Sulcus cingul-Mid-Ant (3.25); L Sulcus pericallosal (3.16); L Gyrus and Sulcus cingul-Mid-Ant (3.10); R Sulcus pericallosal (3.10); R Gyrus and Sulcus frontomargin (3.10); R Gyrus insular short (3.08); R Sulcus front middle (3.07); R Sulcus circular insula sup (2.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0116_0058.0s.png
117,58.5,1403,58,R Gyrus and Sulcus cingul-Mid-Ant (3.25); L Sulcus pericallosal (3.16); L Gyrus and Sulcus cingul-Mid-Ant (3.10); R Sulcus pericallosal (3.10); R Gyrus and Sulcus frontomargin (3.10); R Gyrus insular short (3.08); R Sulcus front middle (3.07); R Sulcus circular insula sup (2.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0117_0058.5s.png
118,59.0,1415,59,L Sulcus pericallosal (2.99); R Gyrus and Sulcus cingul-Mid-Ant (2.94); R Gyrus insular short (2.87); L Gyrus and Sulcus cingul-Mid-Ant (2.83); R Sulcus circular insula sup (2.81); R Gyrus and Sulcus frontomargin (2.79); R Sulcus pericallosal (2.79); R Gyrus front inf-Opercular (2.77),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0118_0059.0s.png
