index,time_sec,video_frame_index,prediction_index,top_regions,png_path
61,30.5,762,49,L Sulcus orbital-H Shaped (2.27); R Gyrus orbital (2.23); R Gyrus temporal inf (2.16); L Sulcus temporal inf (2.16); L Sulcus orbital med-olfact (2.06); R Sulcus orbital-H Shaped (2.02); R Sulcus orbital med-olfact (2.01); L Gyrus orbital (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0061_0030.5s.png
62,31.0,775,50,R Gyrus temporal inf (2.25); R Gyrus orbital (2.20); L Sulcus orbital-H Shaped (2.09); R Sulcus orbital-H Shaped (2.03); L Gyrus orbital (2.01); R Sulcus orbital med-olfact (1.99); L Sulcus orbital med-olfact (1.99); L Sulcus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0062_0031.0s.png
63,31.5,788,51,R Gyrus orbital (2.21); R Gyrus temporal inf (2.07); L Sulcus orbital-H Shaped (1.98); L Gyrus rectus (1.94); R Sulcus orbital med-olfact (1.94); L Gyrus orbital (1.93); L Sulcus orbital med-olfact (1.91); L Gyrus temporal inf (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0063_0031.5s.png
64,32.0,800,52,R Gyrus orbital (2.24); L Gyrus rectus (2.00); L Sulcus orbital-H Shaped (1.94); L Gyrus orbital (1.94); R Pole temporal (1.93); L Sulcus orbital med-olfact (1.91); R Gyrus oc-temp med-Parahip (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0064_0032.0s.png
65,32.5,812,53,R Gyrus oc-temp med-Parahip (2.22); R Gyrus orbital (2.22); L Gyrus orbital (2.14); L Sulcus orbital med-olfact (2.05); R Sulcus orbital med-olfact (1.98); L Gyrus rectus (1.93); R Pole temporal (1.91); L Sulcus orbital-H Shaped (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0065_0032.5s.png
66,33.0,825,53,R Gyrus oc-temp med-Parahip (2.22); R Gyrus orbital (2.22); L Gyrus orbital (2.14); L Sulcus orbital med-olfact (2.05); R Sulcus orbital med-olfact (1.98); L Gyrus rectus (1.93); R Pole temporal (1.91); L Sulcus orbital-H Shaped (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0066_0033.0s.png
67,33.5,838,54,L Gyrus orbital (2.19); R Gyrus oc-temp med-Parahip (2.12); R Gyrus orbital (2.07); R Sulcus orbital med-olfact (2.01); L Sulcus orbital med-olfact (1.97); R Pole temporal (1.95); R Gyrus subcallosal (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0067_0033.5s.png
68,34.0,850,55,L Sulcus pericallosal (2.20); L Gyrus rectus (2.15); R Sulcus orbital med-olfact (2.14); L Sulcus orbital med-olfact (2.10); R Gyrus oc-temp med-Parahip (2.09); L Gyrus orbital (2.07); R Gyrus orbital (2.04); R Gyrus temp sup-Plan polar (2.04),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0068_0034.0s.png
69,34.5,862,56,L Gyrus rectus (2.50); L Sulcus pericallosal (2.26); R Sulcus orbital med-olfact (2.24); L Gyrus orbital (2.19); L Sulcus orbital med-olfact (2.19); R Gyrus postcentral (2.12); L Gyrus front sup (2.10); R Gyrus and Sulcus cingul-Ant (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0069_0034.5s.png
70,35.0,875,57,R Gyrus postcentral (2.35); L Gyrus orbital (2.32); R Sulcus orbital med-olfact (2.28); L Sulcus orbital med-olfact (2.18); L Gyrus front sup (2.18); R Gyrus and Sulcus cingul-Ant (2.17); L Gyrus rectus (2.15); R Gyrus rectus (2.12),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0070_0035.0s.png
71,35.5,888,58,R Gyrus postcentral (2.49); L Gyrus orbital (2.40); L Sulcus orbital med-olfact (2.29); L Gyrus front sup (2.27); L Gyrus rectus (2.26); R Sulcus orbital med-olfact (2.23); R Gyrus rectus (2.23); L Gyrus subcallosal (2.22),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0071_0035.5s.png
72,36.0,900,58,R Gyrus postcentral (2.49); L Gyrus orbital (2.40); L Sulcus orbital med-olfact (2.29); L Gyrus front sup (2.27); L Gyrus rectus (2.26); R Sulcus orbital med-olfact (2.23); R Gyrus rectus (2.23); L Gyrus subcallosal (2.22),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0072_0036.0s.png
73,36.5,912,59,R Gyrus postcentral (2.52); L Sulcus orbital med-olfact (2.33); L Gyrus rectus (2.31); L Gyrus orbital (2.30); L Gyrus front sup (2.29); L Gyrus subcallosal (2.29); R Gyrus and Sulcus cingul-Ant (2.27); R Sulcus orbital med-olfact (2.26),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0073_0036.5s.png
74,37.0,925,60,L Gyrus rectus (2.47); R Gyrus postcentral (2.36); L Sulcus orbital med-olfact (2.24); L Gyrus front sup (2.20); R Sulcus orbital med-olfact (2.16); R Gyrus and Sulcus cingul-Ant (2.11); R Sulcus central (2.07); L Gyrus orbital (2.02),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0074_0037.0s.png
75,37.5,938,61,L Gyrus rectus (2.07); R Sulcus orbital med-olfact (2.03); L Sulcus orbital med-olfact (1.97); R Gyrus subcallosal (1.93); L Gyrus front sup (1.91); R Sulcus central (1.89); R Gyrus and Sulcus cingul-Ant (1.89); R Gyrus postcentral (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0075_0037.5s.png
76,38.0,950,62,R Sulcus orbital med-olfact (2.11),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0076_0038.0s.png
77,38.5,962,62,R Sulcus orbital med-olfact (2.11),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0077_0038.5s.png
78,39.0,975,63,R Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0078_0039.0s.png
79,39.5,988,64,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0079_0039.5s.png
80,40.0,1000,65,R Gyrus cuneus (2.07),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0080_0040.0s.png
81,40.5,1012,66,L Gyrus postcentral (2.11); R Gyrus subcallosal (2.06); R Gyrus cuneus (2.04); L Gyrus oc-temp med-Parahip (2.01); R Gyrus precuneus (1.97); L Gyrus cuneus (1.95); L Sulcus central (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0081_0040.5s.png
82,41.0,1025,66,L Gyrus postcentral (2.11); R Gyrus subcallosal (2.06); R Gyrus cuneus (2.04); L Gyrus oc-temp med-Parahip (2.01); R Gyrus precuneus (1.97); L Gyrus cuneus (1.95); L Sulcus central (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0082_0041.0s.png
83,41.5,1038,67,L Gyrus pariet inf-Angular (2.19); L Gyrus postcentral (2.17); R Gyrus rectus (2.16); R Gyrus subcallosal (2.13); R Gyrus pariet inf-Angular (2.05); L Gyrus oc-temp med-Parahip (2.05); R Gyrus and Sulcus cingul-Ant (2.04); L Gyrus front middle (2.03),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0083_0041.5s.png
84,42.0,1050,68,R Gyrus rectus (2.32); L Gyrus front middle (2.21); L Gyrus pariet inf-Angular (2.15); L Sulcus suborbital (2.14); L Gyrus oc-temp med-Parahip (2.13); R Gyrus and Sulcus cingul-Ant (2.12); R Gyrus pariet inf-Angular (2.10); R Gyrus subcallosal (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0084_0042.0s.png
85,42.5,1062,69,R Gyrus rectus (2.42); L Sulcus suborbital (2.24); L Gyrus front middle (2.19); L Gyrus pariet inf-Angular (2.18); L Gyrus and Sulcus cingul-Ant (2.11); R Gyrus pariet inf-Angular (2.10); R Gyrus and Sulcus cingul-Ant (2.09); R Gyrus subcallosal (2.05),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0085_0042.5s.png
86,43.0,1075,70,R Gyrus rectus (2.29); R Gyrus and Sulcus cingul-Ant (2.21); L Gyrus pariet inf-Angular (2.19); L Gyrus front middle (2.13); L Gyrus and Sulcus cingul-Ant (2.03); R Gyrus pariet inf-Angular (2.02); L Sulcus temporal inf (2.00); R Sulcus front sup (1.95),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0086_0043.0s.png
87,43.5,1088,71,R Gyrus and Sulcus cingul-Ant (2.36); R Gyrus rectus (2.02); L Gyrus pariet inf-Angular (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0087_0043.5s.png
88,44.0,1100,71,R Gyrus and Sulcus cingul-Ant (2.36); R Gyrus rectus (2.02); L Gyrus pariet inf-Angular (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0088_0044.0s.png
89,44.5,1112,72,R Gyrus and Sulcus cingul-Ant (2.36),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0089_0044.5s.png
90,45.0,1125,73,R Gyrus and Sulcus cingul-Ant (2.26); R Gyrus rectus (2.12),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0090_0045.0s.png
91,45.5,1138,74,R Gyrus rectus (2.34); R Gyrus and Sulcus cingul-Ant (2.21); L Gyrus orbital (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0091_0045.5s.png
92,46.0,1150,75,R Gyrus rectus (2.48); R Gyrus and Sulcus cingul-Ant (2.18); L Gyrus orbital (2.10),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0092_0046.0s.png
93,46.5,1162,75,R Gyrus rectus (2.48); R Gyrus and Sulcus cingul-Ant (2.18); L Gyrus orbital (2.10),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0093_0046.5s.png
94,47.0,1175,76,R Gyrus rectus (2.49); L Gyrus orbital (2.16); R Gyrus and Sulcus cingul-Ant (2.06); L Sulcus orbital-H Shaped (1.92); R Sulcus orbital med-olfact (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0094_0047.0s.png
95,47.5,1188,77,R Gyrus rectus (2.36); L Gyrus orbital (2.15); L Sulcus orbital-H Shaped (2.06); L Sulcus orbital med-olfact (1.92); R Sulcus temporal inf (1.89); R Gyrus temporal inf (1.88); L Gyrus front sup (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0095_0047.5s.png
96,48.0,1200,78,L Gyrus orbital (2.07); R Gyrus rectus (2.02); L Sulcus orbital-H Shaped (1.98); R Sulcus temporal inf (1.96); L Sulcus orbital med-olfact (1.91); R Gyrus temporal inf (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0096_0048.0s.png
97,48.5,1212,79,R Gyrus rectus (2.13); L Gyrus orbital (1.94); L Sulcus suborbital (1.94); R Sulcus temporal inf (1.93); R Gyrus temporal inf (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0097_0048.5s.png
98,49.0,1225,79,R Gyrus rectus (2.13); L Gyrus orbital (1.94); L Sulcus suborbital (1.94); R Sulcus temporal inf (1.93); R Gyrus temporal inf (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0098_0049.0s.png
99,49.5,1238,80,L Gyrus orbital (2.03); R Gyrus rectus (1.96); R Gyrus temporal inf (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0099_0049.5s.png
100,50.0,1250,81,L Gyrus temporal inf (2.04); L Gyrus orbital (1.94); R Gyrus temporal inf (1.94),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0100_0050.0s.png
101,50.5,1262,82,L Gyrus temporal inf (2.19),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0101_0050.5s.png
102,51.0,1275,83,L Gyrus temporal inf (2.40); R Pole temporal (2.03),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0102_0051.0s.png
103,51.5,1288,83,L Gyrus temporal inf (2.40); R Pole temporal (2.03),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0103_0051.5s.png
104,52.0,1300,84,L Gyrus temporal inf (2.69); R Pole temporal (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0104_0052.0s.png
105,52.5,1312,85,L Gyrus temporal inf (2.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0105_0052.5s.png
106,53.0,1325,86,L Gyrus temporal inf (2.64); L Gyrus orbital (2.28); R Gyrus orbital (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0106_0053.0s.png
107,53.5,1338,87,L Gyrus orbital (2.74); L Gyrus temporal inf (2.39); R Gyrus orbital (2.27); L Sulcus central (2.12); L Gyrus postcentral (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0107_0053.5s.png
108,54.0,1350,88,L Gyrus orbital (2.95); R Gyrus orbital (2.41); L Gyrus and Sulcus paracentral (2.22); L Gyrus and Sulcus subcentral (2.11); L Gyrus postcentral (2.11); L Sulcus central (2.10); L Gyrus temporal inf (1.99); L Sulcus circular insula sup (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0108_0054.0s.png
109,54.5,1362,88,L Gyrus orbital (2.95); R Gyrus orbital (2.41); L Gyrus and Sulcus paracentral (2.22); L Gyrus and Sulcus subcentral (2.11); L Gyrus postcentral (2.11); L Sulcus central (2.10); L Gyrus temporal inf (1.99); L Sulcus circular insula sup (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0109_0054.5s.png
110,55.0,1375,89,L Gyrus orbital (2.84); L Gyrus and Sulcus paracentral (2.68); R Gyrus orbital (2.49); R Gyrus and Sulcus paracentral (2.33); L Sulcus central (2.25); L Gyrus and Sulcus subcentral (2.20); R Gyrus temporal inf (2.18); L Gyrus postcentral (2.15),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0110_0055.0s.png
111,55.5,1388,90,L Gyrus orbital (2.70); L Gyrus and Sulcus paracentral (2.70); R Gyrus and Sulcus paracentral (2.52); R Gyrus temporal inf (2.39); R Gyrus orbital (2.37); L Sulcus central (2.25); L Gyrus and Sulcus subcentral (2.20); R Sulcus central (2.15),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0111_0055.5s.png
112,56.0,1400,91,L Gyrus and Sulcus paracentral (2.53); R Gyrus temporal inf (2.33); R Gyrus and Sulcus paracentral (2.32); L Sulcus central (2.20); R Sulcus central (2.17); R Gyrus postcentral (2.13); R Gyrus orbital (2.12); L Gyrus postcentral (2.11),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0112_0056.0s.png
113,56.5,1412,92,R Gyrus and Sulcus paracentral (2.25); R Gyrus temporal inf (2.21); L Sulcus central (2.17); R Sulcus central (2.12); L Gyrus and Sulcus paracentral (2.11); R Gyrus postcentral (2.08); L Sulcus orbital med-olfact (1.98); L Gyrus rectus (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0113_0056.5s.png
114,57.0,1425,92,R Gyrus and Sulcus paracentral (2.25); R Gyrus temporal inf (2.21); L Sulcus central (2.17); R Sulcus central (2.12); L Gyrus and Sulcus paracentral (2.11); R Gyrus postcentral (2.08); L Sulcus orbital med-olfact (1.98); L Gyrus rectus (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0114_0057.0s.png
115,57.5,1438,93,R Gyrus and Sulcus paracentral (2.21); L Gyrus rectus (2.20); R Sulcus central (2.10); L Sulcus central (2.02); R Gyrus postcentral (1.96); R Gyrus temporal inf (1.96); L Sulcus orbital med-olfact (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0115_0057.5s.png
116,58.0,1450,94,L Gyrus rectus (2.31); R Sulcus central (2.07),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0116_0058.0s.png
117,58.5,1462,95,L Gyrus rectus (2.28),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0117_0058.5s.png
118,59.0,1475,96,L Gyrus rectus (2.23); L Gyrus orbital (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0118_0059.0s.png
119,59.5,1488,96,L Gyrus rectus (2.23); L Gyrus orbital (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0119_0059.5s.png
120,60.0,1500,97,L Gyrus rectus (2.13); L Sulcus orbital med-olfact (1.95); L Gyrus orbital (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0120_0060.0s.png
121,60.5,1512,98,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0121_0060.5s.png
122,61.0,1525,99,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0122_0061.0s.png
123,61.5,1538,100,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0123_0061.5s.png
124,62.0,1550,100,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0124_0062.0s.png
125,62.5,1562,101,R Gyrus subcallosal (2.01); L Sulcus oc-temp med and Lingual (1.97); L Gyrus oc-temp med-Parahip (1.95); R Gyrus oc-temp med-Parahip (1.94); R Sulcus oc-temp med and Lingual (1.93); R Gyrus oc-temp med-Lingual (1.90); R Sulcus parieto occipital (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0125_0062.5s.png
126,63.0,1575,102,R Gyrus subcallosal (2.18); L Gyrus and Sulcus transv frontopol (2.18); R Gyrus oc-temp med-Lingual (2.05); L Gyrus oc-temp med-Parahip (2.02); L Sulcus collat transv ant (2.01); L Sulcus oc-temp med and Lingual (2.00); R Sulcus oc-temp med and Lingual (1.99); L Gyrus oc-temp lat-fusifor (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0126_0063.0s.png
127,63.5,1588,103,L Gyrus and Sulcus transv frontopol (2.15); L Sulcus collat transv ant (2.10); R Gyrus subcallosal (1.94); L Gyrus front sup (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0127_0063.5s.png
128,64.0,1600,104,L Gyrus and Sulcus transv frontopol (2.02); R Gyrus subcallosal (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0128_0064.0s.png
129,64.5,1612,105,R Gyrus temporal inf (1.99); L Gyrus temporal middle (1.91); L Gyrus and Sulcus transv frontopol (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0129_0064.5s.png
130,65.0,1625,105,R Gyrus temporal inf (1.99); L Gyrus temporal middle (1.91); L Gyrus and Sulcus transv frontopol (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0130_0065.0s.png
131,65.5,1638,106,R Gyrus temporal inf (2.62); L Gyrus temporal middle (1.92); R Gyrus orbital (1.90); L Gyrus and Sulcus transv frontopol (1.89); R Gyrus oc-temp med-Parahip (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0131_0065.5s.png
132,66.0,1650,107,R Gyrus temporal inf (2.72); R Gyrus orbital (2.01); R Gyrus oc-temp med-Parahip (1.95); L Gyrus temporal middle (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0132_0066.0s.png
133,66.5,1662,108,R Gyrus temporal inf (2.63); R Gyrus oc-temp med-Parahip (1.98); R Gyrus orbital (1.95),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0133_0066.5s.png
134,67.0,1675,109,R Gyrus temporal inf (2.09); R Gyrus oc-temp med-Parahip (1.95); R Pole temporal (1.90); R Sulcus orbital-H Shaped (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0134_0067.0s.png
135,67.5,1688,109,R Gyrus temporal inf (2.09); R Gyrus oc-temp med-Parahip (1.95); R Pole temporal (1.90); R Sulcus orbital-H Shaped (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0135_0067.5s.png
136,68.0,1700,110,R Gyrus oc-temp med-Parahip (2.09); R Gyrus temporal inf (2.09); L Sulcus front sup (2.08); R Sulcus orbital-H Shaped (2.05); L Gyrus and Sulcus transv frontopol (2.01); R Gyrus oc-temp lat-fusifor (1.92); L Gyrus orbital (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0136_0068.0s.png
137,68.5,1712,111,R Gyrus temporal inf (2.15); R Gyrus oc-temp med-Parahip (2.13); R Sulcus orbital-H Shaped (2.06); L Gyrus and Sulcus transv frontopol (2.04); L Sulcus front sup (2.04); L Gyrus oc-temp med-Parahip (2.02); R Gyrus oc-temp lat-fusifor (2.00); L Gyrus orbital (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0137_0068.5s.png
138,69.0,1725,112,L Gyrus and Sulcus transv frontopol (2.14); R Gyrus oc-temp med-Parahip (2.14); R Gyrus temporal inf (2.10); L Gyrus orbital (2.03); R Sulcus cingul-Marginalis (2.03); R Sulcus orbital-H Shaped (2.02); L Sulcus front sup (2.01); L Sulcus oc-temp med and Lingual (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0138_0069.0s.png
139,69.5,1738,113,L Gyrus and Sulcus transv frontopol (2.19); L Sulcus front sup (2.16); R Gyrus rectus (2.11); R Gyrus oc-temp med-Parahip (2.06); R Gyrus oc-temp lat-fusifor (2.06); R Gyrus temporal inf (2.02); L Gyrus orbital (2.00); L Gyrus oc-temp med-Parahip (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0139_0069.5s.png
140,70.0,1750,113,L Gyrus and Sulcus transv frontopol (2.19); L Sulcus front sup (2.16); R Gyrus rectus (2.11); R Gyrus oc-temp med-Parahip (2.06); R Gyrus oc-temp lat-fusifor (2.06); R Gyrus temporal inf (2.02); L Gyrus orbital (2.00); L Gyrus oc-temp med-Parahip (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0140_0070.0s.png
